0.039788	0.115095	0.036579	0.008915	0.033664	-0.000068	-0.115204	0.175773	0.034463	0.156380	
-0.357837	-0.017529	-0.275791	0.449882	0.223519	-0.037636	-0.559850	-0.091782	0.402473	-0.239374	
-0.206783	-0.381378	-0.163074	-0.081282	0.043790	-0.031052	-0.167960	0.224829	0.005140	-0.219241	
-0.008402	0.707895	-0.015363	-0.016980	0.161280	-0.126380	0.058316	0.140932	0.414037	-0.074886	
-0.131792	-0.074879	0.031191	-0.729895	-0.040644	0.616873	0.112442	0.088629	0.118058	0.099719	
0.076524	0.073802	-0.089617	0.117832	-0.013605	0.019459	0.145564	0.044893	-0.037700	0.062808	
0.159892	-0.210673	-0.148121	0.106891	0.093225	-0.035976	-0.129071	0.062371	-0.012962	-0.081842	
0.250034	-0.094593	-0.259742	-0.221621	-0.133643	-0.004524	0.259036	0.657916	0.107348	-0.517491	
-0.168881	-0.471843	0.398201	0.092145	0.498821	0.291449	0.072662	0.025085	0.490121	0.043551	
0.113490	0.242092	-0.235174	-0.180616	0.287155	0.748058	-0.235271	0.138539	0.157920	0.250260	
-0.030834	0.116480	-0.331787	-0.047625	-0.003125	0.065827	0.012848	-0.213471	-0.080018	-0.107495	
0.252272	-0.581357	-0.320186	-0.367803	-0.162241	0.193132	-0.293525	0.007818	0.458512	-0.022634	
-0.205827	0.481332	-0.386809	0.196943	-0.478368	0.393878	0.364777	-0.010997	-0.049492	0.042718	
0.070256	0.076781	-0.104986	0.180775	0.021041	-0.181373	-0.037352	-0.112757	-0.003256	0.099509	
-0.152453	0.114446	-0.403491	-0.303419	-0.653089	0.114282	0.117925	0.277102	0.281951	0.314671	
0.079839	-0.128564	-0.274660	0.145098	-0.143027	0.027371	-0.012079	-0.039373	0.138769	-0.026687	
-0.017081	0.100610	0.116039	0.026517	-0.026161	-0.080594	0.016618	-0.074149	0.041360	-0.115250	
0.307367	-0.043598	-0.090114	-0.277615	0.586535	0.446427	-0.325574	-0.374677	-0.165360	0.037256	
-0.043274	-0.052482	0.036758	0.140957	-0.110144	-0.165389	0.054627	0.022894	-0.102632	-0.184604	
0.173564	0.116005	0.056294	-0.002018	-0.141891	0.228388	0.092485	0.098455	0.133829	0.029472	
-0.314363	-0.129221	0.167447	0.014316	-0.731611	0.231146	0.429378	-0.026382	0.281821	0.055389	
0.245169	0.248102	-0.675203	0.163312	0.025321	-0.476113	-0.299215	0.030128	0.258947	0.104649	
0.344512	0.105073	0.400467	0.148059	-0.174744	-0.024613	-0.075205	-0.445598	0.656697	0.143606	
0.045645	-0.155152	-0.314195	-0.355065	-0.417639	0.061742	-0.323264	-0.330813	-0.505558	0.017451	
-0.038780	-0.190659	0.114216	0.210782	-0.062804	0.065600	-0.089824	-0.000237	0.010641	-0.133460	
-0.026230	0.135400	0.090985	-0.213195	0.187778	0.031987	0.265833	-0.106355	-0.052895	0.016071	
0.045771	0.065368	-0.017656	0.036631	0.046590	0.226136	-0.050633	0.157979	0.089619	-0.016734	
0.270328	0.110517	0.182739	-0.075553	0.152832	-0.154143	-0.119269	-0.213202	-0.042391	0.361300	
-0.124776	0.324903	-0.263569	-0.105189	0.048227	0.163443	0.399582	0.155894	-0.272515	0.714887	
0.166336	-0.013749	-0.012444	-0.222686	0.055838	-0.106480	0.098734	0.060925	-0.938916	-0.058745	
0.266715	-0.188429	-0.084534	0.366663	0.249344	0.081025	0.220371	-0.043889	-0.185544	-0.773380	
0.067210	0.242177	0.032853	-0.701457	0.204770	-0.400063	0.071628	-0.234871	-0.060897	-0.421578	
0.276319	-0.264327	0.485653	-0.023007	-0.371708	-0.624505	0.112477	-0.049507	0.126247	-0.241200	
0.187141	0.158067	-0.219489	-0.695486	-0.340294	0.376107	0.178190	0.187899	0.265219	0.116027	
0.029801	0.012315	0.154810	-0.013580	0.078830	0.013570	0.152099	0.043400	-0.028556	0.018664	
0.430052	0.058704	-0.256937	-0.675091	-0.058913	0.292914	-0.168799	0.351826	0.164197	0.146080	
-0.063681	0.304985	0.272443	-0.452371	-0.382020	-0.374088	0.075419	0.370445	-0.031738	-0.428857	
0.094267	-0.033938	-0.012119	-0.042986	-0.040581	0.023409	0.145120	-0.138885	-0.071563	-0.054368	
-0.311015	0.604454	-0.203184	0.280921	-0.560776	0.276460	0.121492	0.025824	-0.040744	0.098577	
-0.084263	-0.106062	-0.115455	-0.113976	0.117245	0.017145	-0.117818	0.307184	-0.153543	-0.129706	
0.251052	-0.108195	-0.135398	0.145160	-0.133025	-0.461685	-0.143195	0.502021	0.162044	-0.596847	
-0.031183	0.075134	-0.155193	0.024781	0.070119	0.108817	-0.046953	0.112821	0.053710	0.093889	
0.390414	0.252321	0.521316	0.057234	-0.284000	-0.012095	0.534236	-0.357862	0.092313	0.077899	
0.301851	-0.191245	0.043391	0.294104	0.335107	0.427935	-0.256376	-0.227559	0.478899	0.185359	
-0.086184	0.558514	0.673309	0.094962	-0.136797	-0.029507	0.430440	0.031770	0.008932	-0.110999	
-0.396286	0.078681	0.152416	-0.156163	-0.815094	0.072549	-0.149834	0.073680	0.178046	0.244800	
-0.103499	-0.014326	0.245871	-0.232732	-0.250193	0.369004	-0.214972	0.189936	-0.171539	0.475616	
0.738468	-0.073249	-0.027133	-0.337108	0.421244	-0.042829	0.366588	-0.140306	-0.029152	0.026779	
-0.336762	-0.093344	0.004359	-0.694617	0.385591	-0.176205	-0.199319	-0.308436	-0.131975	0.231925	
-0.018346	-0.220460	-0.043521	-0.022202	-0.016614	0.063881	-0.024667	-0.083612	0.124106	0.122131	
-0.139086	0.040945	-0.671361	0.072395	0.342148	0.088376	0.068043	-0.192649	0.194846	0.564295	
0.070639	-0.150916	0.112621	-0.369647	0.358405	0.341789	-0.362372	0.017973	-0.045521	-0.525304	
0.149586	0.564883	0.473704	0.014880	-0.043629	0.144383	0.067132	0.223211	0.412830	-0.431169	
-0.690061	-0.021755	0.035665	-0.033443	-0.130680	0.127579	-0.118101	0.683537	0.060431	0.049836	
-0.315886	0.028316	-0.095508	0.346198	0.180633	-0.287266	0.401797	-0.224443	0.055992	-0.647946	
0.112521	0.069304	-0.135727	-0.105735	-0.012319	-0.568902	0.760104	0.165531	-0.069088	0.045127	
0.011391	-0.001588	-0.032866	0.057313	-0.025951	-0.077480	0.012979	-0.061893	-0.057586	-0.035476	
-0.127646	-0.106095	-0.374891	-0.019218	-0.214057	0.134975	-0.608909	0.339321	-0.006231	-0.097179	
0.009203	-0.063867	0.357609	-0.117510	0.473769	0.621219	-0.113326	-0.292558	-0.312986	-0.217672	
0.255446	-0.424567	0.570008	0.151725	-0.016970	0.305690	0.207481	0.200197	-0.383076	0.288015	
-0.064806	-0.035152	0.084458	0.084709	-0.055609	-0.000929	0.109678	0.117163	0.089642	-0.064588	
0.104252	0.146650	-0.038083	-0.091947	0.011930	0.000112	-0.029236	0.039983	0.028038	0.113013	
-0.156318	0.112150	0.019227	0.121443	0.044389	0.141471	-0.118127	-0.087412	-0.082674	-0.008476	
-0.120117	0.206439	0.262810	0.218850	0.229170	0.160396	0.179372	0.069945	0.014783	-0.192524	
0.445276	0.432185	0.497977	-0.038766	-0.240964	-0.500871	-0.163481	-0.064705	-0.159342	-0.014981	
-0.021145	-0.050436	-0.090593	0.106521	-0.017947	0.025458	-0.000729	-0.035773	-0.002364	0.078125	
0.073056	-0.111174	0.189332	-0.057364	0.012608	0.131834	0.215514	0.160463	0.098661	0.152080	
-0.143449	-0.056392	0.101322	-0.117289	0.012630	0.084000	0.090251	-0.068889	-0.144117	-0.082186	
-0.125356	-0.105020	-0.044924	-0.051082	-0.091861	0.117841	0.224999	-0.093537	-0.043093	-0.004280	
0.112842	-0.155432	0.128228	-0.225881	0.203771	-0.014393	-0.071767	0.034212	-0.008828	-0.006572	
0.283882	0.133766	0.174484	-0.176258	-0.194551	0.673179	0.268789	-0.168325	-0.497034	0.036911	
0.068599	0.036299	-0.083834	0.091345	0.193173	-0.025710	-0.027633	0.060748	0.057531	-0.109344	
0.128210	-0.007741	-0.125331	0.063655	-0.248465	0.031228	-0.227689	-0.107774	0.001495	0.049685	
-0.230983	0.136955	-0.248769	-0.208066	0.173400	-0.490783	0.332202	0.209225	0.482040	-0.406548	
-0.132629	-0.163766	-0.078140	-0.065666	0.035736	-0.102104	0.134727	0.006850	-0.079257	0.092971	
0.039874	0.020534	-0.034037	0.153318	0.065858	0.124718	-0.032850	0.188990	0.112664	-0.156503	
0.675424	0.069855	-0.297262	-0.203113	0.362962	0.322768	0.111080	0.057405	0.362667	0.161929	
-0.181360	-0.211024	-0.047487	0.405016	0.121211	-0.116137	0.199380	0.531350	-0.142387	-0.149969	
0.120153	0.032600	0.136722	0.161365	0.032280	-0.203303	-0.014048	-0.091622	-0.027669	-0.083951	
0.582802	-0.099655	-0.174013	0.183421	-0.035868	0.550492	0.244167	0.075366	-0.037945	0.464135	
0.034247	0.248475	0.065072	-0.216621	-0.101871	0.009446	0.076535	-0.027827	0.050045	0.066543	
-0.123535	0.087750	-0.131953	0.021745	-0.126516	-0.120610	0.021897	0.072273	0.106760	-0.059248	
-0.068556	-0.105534	0.052548	0.273842	0.363759	0.088057	-0.465937	0.100213	-0.444120	-0.584769	
-0.129885	0.109956	0.101836	0.020862	-0.063000	-0.074935	-0.179156	0.039743	-0.018999	0.049257	
0.068328	0.041063	-0.031769	0.204460	-0.112710	-0.115176	0.006507	-0.045034	-0.145687	0.027165	
0.178185	0.015008	-0.027131	-0.146041	-0.063785	0.037538	-0.053913	-0.079100	-0.031332	0.032464	
0.009572	0.072184	-0.054180	-0.004016	-0.163795	0.123464	0.049402	-0.042407	-0.165814	-0.075843	
-0.175347	0.427959	0.111098	0.397330	-0.245245	-0.120854	0.062257	-0.301390	-0.052416	-0.666094	
-0.091031	0.006632	0.015183	-0.062252	-0.028081	-0.013092	-0.007509	0.146661	0.007991	0.099103	
-0.238143	0.285175	-0.070194	-0.091613	-0.079394	-0.154418	0.182277	0.837422	0.015119	0.289423	
0.176491	-0.478541	-0.171030	-0.440959	-0.046057	-0.069718	-0.251720	-0.618531	0.175748	-0.179834	
0.180772	-0.112079	-0.006735	-0.059655	-0.115485	-0.155199	0.040855	-0.084306	-0.058727	0.152743	
-0.473321	0.221746	0.140720	0.069166	0.017126	0.372795	-0.434883	-0.246696	-0.368078	-0.139226	
-0.136412	-0.025565	-0.012063	-0.244856	0.192286	0.060745	0.064984	-0.083349	-0.112888	0.028294	
-0.235769	0.106947	0.369667	-0.291431	-0.384201	-0.442832	0.073206	0.557185	-0.114917	-0.196619	
-0.050838	-0.073785	-0.023865	0.009754	0.063666	0.091251	0.033496	-0.013535	-0.206236	-0.160143	
-0.326312	0.192929	0.334716	0.164608	-0.043193	0.044501	0.385899	-0.093029	0.115609	0.372929	
-0.361550	0.216341	0.206560	0.422553	-0.190434	0.525448	0.126176	-0.152847	0.069383	0.493628	
-0.081460	-0.030234	-0.035938	0.005875	-0.119304	0.010556	0.210329	0.194067	0.007462	-0.133493	
-0.201033	0.087473	0.087323	-0.185719	-0.179150	0.138868	-0.659280	-0.461815	-0.378784	0.258884	
0.488359	0.329469	0.197601	0.387870	0.120165	-0.198810	0.400665	-0.359133	0.270489	0.216398	
-0.112707	-0.080595	-0.046085	0.017176	-0.042916	-0.013468	-0.076740	0.008036	0.008479	-0.099358	
0.001448	0.059844	0.065838	0.121855	0.070147	-0.152226	-0.073909	0.087293	0.005428	0.087380	
0.124057	-0.167226	-0.245757	-0.144559	0.106260	-0.012988	0.195996	-0.320836	0.407559	-0.060663	
-0.010334	0.113928	0.015017	0.054917	0.073504	0.104554	0.043291	-0.080555	-0.035421	-0.099105	
0.015897	-0.004679	-0.022508	-0.196747	0.070282	-0.063917	0.038811	0.061633	0.123456	0.043923	
0.037059	0.219811	0.039375	0.005594	-0.070672	-0.039695	0.073801	-0.076272	-0.001397	0.007748	
0.076713	0.116638	0.143559	0.091873	-0.065907	-0.148407	-0.056534	0.008835	-0.027042	0.064995	
0.047598	-0.129206	0.115412	0.359434	0.501540	0.313284	-0.289030	0.573937	-0.134160	0.240618	
-0.232544	0.008862	0.482724	-0.279391	0.175441	0.147864	-0.307117	0.068090	-0.103054	0.687417	
-0.580659	-0.034486	0.060047	0.176067	-0.204001	0.091975	0.016718	-0.179831	-0.270677	0.156316	
0.004062	0.119836	0.002619	-0.030575	0.032354	-0.014683	0.045120	-0.154486	0.067313	0.145293	
0.195662	0.435689	-0.386912	-0.160858	-0.443627	-0.198511	-0.259828	0.216222	0.372939	0.326738	
-0.026582	0.057757	0.295144	0.479237	-0.345225	0.404579	-0.118256	-0.320485	0.406644	0.034126	
-0.272611	0.094862	0.053474	0.131658	-0.062327	-0.555726	-0.223086	0.338356	0.377971	0.299232	
-0.224067	-0.226571	0.051931	0.024804	-0.479350	-0.088478	-0.220343	0.227492	0.211642	0.173485	
-0.258168	0.735356	-0.106373	0.161944	0.433159	-0.110721	0.127294	-0.147671	-0.023458	-0.341487	
-0.377617	0.170262	-0.049211	0.112338	0.193376	-0.394533	0.504398	0.521197	-0.040636	-0.296959	
-0.487367	-0.022026	-0.138136	-0.421772	-0.416898	0.003559	0.401785	0.338394	-0.037799	0.229943	
0.416917	0.141823	-0.533219	-0.070905	0.267030	-0.448621	0.037441	0.085235	-0.040244	-0.300175	
-0.213122	-0.089623	0.012812	-0.357448	0.202114	0.103259	-0.724033	0.413839	0.147025	-0.223602	
-0.302955	-0.140347	-0.325200	-0.295749	0.249241	-0.113494	-0.150735	0.203613	-0.064087	0.188910	
0.079614	-0.311942	0.120588	0.304993	0.183745	0.046849	0.367281	-0.454430	0.043681	0.556493	
-0.074226	0.258397	-0.200561	-0.020658	0.070396	-0.213394	-0.009829	-0.030609	0.044657	-0.016196	
0.108610	-0.014816	-0.072872	-0.247827	-0.066456	-0.046942	-0.264568	-0.033693	-0.075559	0.086657	
0.414144	-0.237907	-0.265460	0.186019	-0.370079	-0.634781	-0.214881	-0.004206	0.198482	0.203276	
0.005377	-0.129169	0.037728	0.164488	-0.108380	0.174462	0.058639	0.067727	-0.003707	-0.108935	
0.030905	0.599404	0.179147	0.357075	0.459520	-0.212885	0.005703	0.126068	-0.345432	-0.142265	
-0.024149	0.104882	0.113760	0.109230	-0.063473	0.019662	-0.094163	0.134526	-0.051020	0.130633	
-0.242444	-0.481476	-0.468473	-0.304489	-0.039199	0.254602	0.222162	-0.241425	-0.349862	-0.317516	
0.048255	-0.238659	-0.189240	0.133963	0.435130	-0.025544	-0.627887	0.545734	0.069368	-0.009256	
-0.015346	0.111228	0.287776	-0.208011	0.083432	-0.454782	0.020121	-0.037216	-0.303363	-0.360725	
-0.046478	-0.146182	-0.003033	-0.051637	0.030301	0.240582	0.012906	0.121221	0.194965	0.085582	
0.020960	0.408685	-0.175976	0.255390	-0.427722	0.048800	-0.431187	-0.160254	0.011932	-0.582471	
