358	0
330	1
513	2
465	3
496	4
121	5
218	6
164	7
355	8
280	9
314	10
418	11
462	12
265	13
219	14
491	15
407	16
196	17
18	18
387	19
435	20
162	21
336	22
305	23
170	24
210	25
346	26
114	27
249	28
500	29
449	30
53	31
56	32
195	33
516	34
479	35
235	36
493	37
481	38
152	39
490	40
89	41
361	42
199	43
499	44
174	45
179	46
286	47
440	48
213	49
390	50
130	51
404	52
429	53
117	54
87	55
68	56
77	57
83	58
425	59
401	60
405	61
64	62
244	63
106	64
351	65
158	66
102	67
313	68
262	69
1	70
495	71
23	72
211	73
10	74
264	75
271	76
119	77
417	78
480	79
36	80
168	81
252	82
185	83
410	84
276	85
134	86
92	87
270	88
321	89
309	90
520	91
430	92
151	93
350	94
254	95
209	96
70	97
141	98
2	99
41	100
324	101
205	102
446	103
454	104
471	105
457	106
30	107
488	108
464	109
100	110
337	111
522	112
7	113
512	114
145	115
420	116
318	117
212	118
427	119
156	120
377	121
501	122
71	123
331	124
159	125
492	126
292	127
498	128
502	129
60	130
368	131
421	132
508	133
108	134
203	135
225	136
167	137
353	138
466	139
34	140
35	141
509	142
177	143
460	144
300	145
366	146
101	147
91	148
474	149
138	150
76	151
302	152
215	153
84	154
143	155
288	156
386	157
287	158
47	159
96	160
228	161
284	162
290	163
381	164
451	165
511	166
246	167
482	168
274	169
27	170
388	171
40	172
283	173
297	174
175	175
431	176
312	177
221	178
206	179
229	180
394	181
125	182
24	183
436	184
308	185
247	186
166	187
402	188
415	189
190	190
487	191
260	192
477	193
116	194
289	195
15	196
473	197
79	198
395	199
186	200
311	201
369	202
155	203
6	204
50	205
412	206
115	207
28	208
372	209
357	210
32	211
456	212
124	213
360	214
472	215
140	216
505	217
104	218
110	219
226	220
61	221
294	222
403	223
316	224
258	225
299	226
82	227
192	228
340	229
128	230
224	231
214	232
129	233
154	234
423	235
144	236
146	237
320	238
484	239
136	240
261	241
444	242
222	243
80	244
75	245
243	246
416	247
103	248
463	249
310	250
380	251
16	252
43	253
9	254
371	255
348	256
180	257
248	258
142	259
4	260
57	261
278	262
234	263
90	264
411	265
97	266
375	267
391	268
384	269
374	270
176	271
303	272
364	273
239	274
93	275
334	276
78	277
475	278
275	279
332	280
113	281
413	282
172	283
329	284
326	285
339	286
476	287
439	288
95	289
245	290
362	291
198	292
25	293
517	294
62	295
220	296
135	297
139	298
46	299
376	300
58	301
489	302
67	303
317	304
521	305
343	306
359	307
236	308
22	309
127	310
307	311
123	312
31	313
497	314
111	315
182	316
306	317
338	318
45	319
99	320
26	321
437	322
132	323
12	324
109	325
163	326
233	327
515	328
38	329
257	330
120	331
181	332
184	333
161	334
69	335
238	336
485	337
441	338
200	339
461	340
216	341
54	342
356	343
344	344
447	345
494	346
389	347
230	348
183	349
173	350
255	351
282	352
188	353
453	354
29	355
65	356
165	357
251	358
397	359
267	360
434	361
231	362
333	363
281	364
42	365
20	366
189	367
483	368
379	369
422	370
514	371
197	372
17	373
399	374
227	375
73	376
157	377
223	378
49	379
66	380
112	381
352	382
470	383
269	384
438	385
468	386
98	387
150	388
266	389
153	390
208	391
256	392
232	393
301	394
72	395
81	396
204	397
94	398
237	399
459	400
507	401
268	402
105	403
133	404
207	405
349	406
279	407
191	408
160	409
85	410
33	411
88	412
345	413
419	414
504	415
201	416
296	417
365	418
319	419
240	420
433	421
37	422
518	423
277	424
469	425
187	426
131	427
8	428
322	429
5	430
406	431
107	432
414	433
450	434
506	435
393	436
137	437
328	438
273	439
445	440
409	441
398	442
291	443
458	444
253	445
510	446
335	447
383	448
217	449
442	450
14	451
178	452
382	453
285	454
19	455
325	456
367	457
148	458
304	459
126	460
259	461
21	462
55	463
202	464
400	465
250	466
408	467
354	468
39	469
428	470
169	471
443	472
385	473
363	474
48	475
486	476
392	477
424	478
86	479
147	480
373	481
59	482
3	483
52	484
315	485
13	486
432	487
298	488
519	489
341	490
452	491
272	492
263	493
295	494
396	495
370	496
241	497
118	498
149	499
378	500
63	501
448	502
327	503
194	504
171	505
467	506
342	507
193	508
455	509
74	510
242	511
323	512
44	513
347	514
11	515
293	516
51	517
426	518
478	519
503	520
122	521
